id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_era_1,artist_era_2,artist_origin_1,artist_origin_2,artist_origin_3,artist_origin_4,artist_type_1,artist_type_2,genre_1,genre_2,genre_3,gnid,mood_1,mood_2,tempo_1,tempo_2,tempo_3
2dGjvFzxQ6bpGyssyzSv5z,The Big Ocean,Ben Sollee,0.409,0.037000000000000005,5,-28.311999999999998,1,0.085,0.848,0.895,0.111,0.0857,84.02600000000001,147970,4,2010s,Early 2010s,North America,United States,Kentucky,,Male,Male,Traditional,Folk,Trad. Bluegrass,392284490-03F7E1DC286B831D5ABEFC325716FAAB,,,,,
36yvow0mBUjlmeGRi2SBBt,Tutu Jara,Traditional,0.43700000000000006,0.10300000000000001,0,-19.857,1,0.0449,0.948,0.831,0.0749,0.23800000000000002,84.902,196308,3,,,,,,,,,Traditional,Electric Blues,General Blues,2966442-1C4E7EC2C2EF57574DFA18C103857D45,Gritty,Gritty / Soulful,Medium Tempo,Medium,70s
2QLownbUOUUWZRaj6gvjsk,AGOA,Gareth Dickson,0.252,0.213,7,-18.915,1,0.0432,0.977,0.9359999999999999,0.11900000000000001,0.115,114.25399999999999,201987,4,,,,,,,,,Alternative & Punk,Alternative,Alternative Rock,443582586-0B70CCB9F5D4429AEB25B668A9A8EC5D,Peaceful,Delicate / Tranquil,Medium Tempo,Medium Slow,60s
4LB4jwPoxbuWUBJL5gVFsj,Ookpik Waltz,Chris Thile,0.624,0.21100000000000002,6,-14.128,0,0.0741,0.87,0.573,0.0901,0.225,81.027,220960,4,2000s,,North America,United States,California,Los Angeles,Male,Male,Traditional,Folk,New Traditional Bluegrass,243793484-38C63593C2E9BD5F44578F045BE301A0,Melancholy,Wistful / Forlorn,Slow Tempo,Slow,40s
5GTZHzxTwC3QWfWeJN1KoK,From Oahu to Wapatki,Skychasers,0.37200000000000005,0.32,7,-21.980999999999998,1,0.0358,0.787,0.853,0.127,0.47700000000000004,95.56,198800,4,,,,,,,,,Traditional,Other Traditions,North American Traditional,85577823-8484F0B50F35C96D00C11A76D24666ED,Empowering,Strong / Stable,Medium Tempo,Medium Fast,90s
7GZYE2F7OBnHkILUn96b2z,Lost Lula,Pharis & Jason Romero,0.385,0.31,4,-17.464000000000002,1,0.0556,0.987,0.937,0.0906,0.754,171.842,146240,4,,,,,,,,,Traditional,Country,General Country,322398879-51256DF35F830F5AC3CCE1F9B08CEDAA,Stirring,Focused Sparkling,Medium Tempo,Medium,80s
2xz5c1nyb4yDhJWJgPC2el,Silo Song (Instrumental),Laura Veirs,0.502,0.32,7,-13.099,1,0.0302,0.821,0.8859999999999999,0.10099999999999999,0.275,142.059,160000,4,2000s,,North America,United States,Washington,Seattle,Female,Female,Alternative & Punk,Alternative Folk,Alternative Folk,336004654-C29A928B9E432B25CEBF452D32C863C3,Peaceful,Delicate / Tranquil,Medium Tempo,Medium,70s
2AxXmUtdrooU0QmS841HKe,The Sky Is a Blue Bowl - Live,Spiro,0.41200000000000003,0.449,5,-12.48,1,0.0318,0.625,0.628,0.31,0.884,89.589,216892,3,,,,,,,,,Traditional,Folk,Traditional U.S. Folk,462249603-A7D310043B7D2FC126C1194973BD3D5D,Romantic,Dramatic / Romantic,Medium Tempo,Medium Slow,50s
73hk94lqe5AE2B4heXzivd,Silence Is Sincerity,Blake Mills,0.552,0.0564,2,-18.1,1,0.0663,0.983,0.8,0.175,0.327,70.459,72040,1,2010s,Early 2010s,North America,United States,California,Los Angeles,Male,Male,Rock,Alternative Roots,Roots Rock,438960876-EA144287D2C3E8FDC89208A8C61AB744,Romantic,Lush / Romantic,Medium Tempo,Medium Slow,50s
7Khbo8aajgiVWvN9cqOW0a,The Great Pacific Northwest,Glenn Jones,0.28,0.253,4,-17.953,1,0.0511,0.9279999999999999,0.893,0.1,0.128,105.205,294537,4,2000s,Late 2000s,North America,United States,Massachusetts,Boston,Male,Male,Traditional,Folk,Contemporary U.S. Folk,247818027-7FE48AE621364EF6AE37CEEEBA84D3D5,Melancholy,Wistful / Forlorn,Medium Tempo,Medium,70s
18OGBjX71rD7LXIa5ClvCx,Turn the River: Mandola Theme,Clogs,0.512,0.106,4,-21.164,0,0.0355,0.866,0.9490000000000001,0.11199999999999999,0.41100000000000003,144.96200000000002,121147,3,1990s,,North America,United States,New York,New York City,Male,Male,Traditional,Electric Blues,Contemporary Blues,11000515-EC1CF3663C98072B4379A435C386BF5C,Gritty,Gritty / Soulful,Medium Tempo,Medium Fast,90s
6nS9crd0L3jh2zbGCPGkiC,When It's Gone It's Gone,Bruce Cockburn,0.387,0.40399999999999997,11,-12.44,0,0.0336,0.95,0.915,0.0922,0.262,119.645,355307,4,1970s,,North America,Canada,Ontario,Ottawa,Male,Male,Traditional,Folk,Contemporary U.S. Folk,7381924-0AC0894C9BC290D85D64A764EB73D8F2,Easygoing,Hopeful / Breezy,Medium Tempo,Medium Fast,90s
40HrZG1rgdb4p55Qi7yKgQ,Clawhammer Medley,Steve Martin,0.5920000000000001,0.615,2,-5.9,1,0.0309,0.495,0.835,0.0933,0.831,110.686,136347,4,1970s,Late 1970s,North America,United States,Texas,,Male,Male,Traditional,Folk,Trad. Bluegrass,183401192-B040CD66985119440D39686B4135A9E0,Lively,Exuberant / Festive,Fast Tempo,Very Fast,220s
4o79Yq9DFFXoMgIC1QsZ6e,Air & Breeze,Natural Nature Makers,0.188,0.006409999999999999,4,-29.151,1,0.0481,0.993,0.973,0.0616,0.0266,70.852,158879,4,,,,,,,,,Other,New Age,General New Age,523417842-C987133849217DF6EF51A8D6317E5555,Somber,Creepy / Ominous,Medium Tempo,Medium,60s
6NmCnDxXrAkWpXb60orkQy,Serenity Sounds of Nature,Sardinia Sleep,0.28,0.515,5,-20.555,0,0.0583,0.0202,0.8059999999999999,0.341,0.031,80.42699999999999,201966,3,,,,,,,,,Pop,Western Pop,Pop Vocal,331151778-02D9461BC054A2869CCF2E5005E3360B,Aggressive,Chaotic / Intense,Fast Tempo,Very Fast,220s
2QZGDRyucOmjnZJnowPX1U,Therapy Forest,Sardinia Sleep,0.23399999999999999,0.0483,5,-27.272,1,0.0718,0.9940000000000001,0.963,0.0461,0.0209,95.67200000000001,156398,1,,,,,,,,,Pop,Western Pop,Pop Vocal,332451608-9A053FF8582C6BBF7BD6D46533B92CCB,,,,,
7pecvxazasdLJwT4IQbmUa,Pouring River & Forest Sounds,Reikini,0.41100000000000003,0.8740000000000001,10,-13.957,0,0.344,0.0944,0.0131,0.18,0.0535,123.535,273820,4,,,,,,,,,Traditional,Other Traditions,General World,258597732-2AF892B425AAC4E0F0F779B4E0F41B92,Serious,Hypnotic Rhythm,Medium Tempo,Medium,80s
5ssDGpsPZ59nQhfqL1vKhb,Natural Ambiences,QFT Sounds,0.195,0.9940000000000001,3,-12.514000000000001,0,0.1,0.9059999999999999,0.767,0.301,0.0166,135.628,189131,3,,,,,,,,,Soundtrack,Original Film/TV Music,General Film Music,331760089-BD76C3FD08755A20F7AA754BBB033440,,,,,
74qOrLoRGaAMJu0DXAsvqY,Cornfield Chase,Hans Zimmer,0.33,0.22899999999999998,9,-16.442,0,0.0375,0.948,0.973,0.0998,0.0593,96.15799999999999,126960,4,1990s,,North America,United States,California,Los Angeles,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,477319281-995BDB019BD2E642621FAF02836ECD5E,Somber,Enigmatic / Mysterious,Slow Tempo,Slow,40s
2PCTrOWob0vs0io6pfGOYS,Once Upon a December (from Anastasia),Emile Pandolfi,0.239,0.17300000000000001,11,-19.352999999999998,0,0.0362,0.981,0.929,0.16,0.131,73.205,252253,4,2000s,,North America,United States,North Carolina,,Male,Male,Pop,Easy Listening,Other Easy Listening,89468853-85C349A5C5FC4B693123E2E21F2B19C1,Tender,Romantic / Lyrical,Medium Tempo,Medium,70s
32AyTEyxgP8WykRBwCuL1l,Daydream - Extra Track,Grégoire Hetzel,0.309,0.0949,10,-19.294,1,0.04,0.981,0.9009999999999999,0.13,0.0572,132.048,513422,3,2000s,,Western Europe,France,,Paris,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,171846545-00B1E1ED421145A07F8AC8454178AE35,Romantic,Sweet / Sincere,Slow Tempo,Slow,40s
5wpkn1RScqLvmUPaWVqtHy,Fotos,Alberto Iglesias,0.154,0.0759,2,-25.631999999999998,1,0.0417,0.972,0.855,0.162,0.359,149.326,76560,3,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,273317262-077C5E18EAE3453E575671E88659F6FC,Peaceful,Pastoral / Serene,Slow Tempo,Slow,40s
69UGm9BuoiJBEaNzNMZBUb,Naval,Yann Tiersen,0.35600000000000004,0.163,2,-19.102999999999998,0,0.0377,0.977,0.9209999999999999,0.107,0.0688,93.98899999999999,218107,3,2000s,,Western Europe,France,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,160619923-8F6BA2FA2A9080F88F8E30480CCD799F,Tender,Romantic / Lyrical,Slow Tempo,Slow,40s
2GjLFzB8GQBjk8uBVkgGAD,Maria Carolina,Antonio Lauro,0.287,0.0692,9,-28.71,0,0.0385,0.988,0.8759999999999999,0.106,0.516,90.62299999999999,185667,4,1950s,,South America,Venezuela,,,Male,Male,Classical,Contemporary Era,Contemporary Era Instrumental,145454962-6AB60253E64FF0702BBF69BC389F96EF,Sophisticated,Intimate Bittersweet,Medium Tempo,Medium Slow,60s
1BEYD0bZSeaA8OlMGnyLpj,Farewell,Emilio Kauderer,0.385,0.0033,3,-24.198,1,0.0477,0.993,0.9420000000000001,0.0852,0.16,135.55700000000002,100496,3,,,,,,,,,Soundtrack,Original Film/TV Music,General Film Music,209896965-488911614D2F052FC13AB2720BDEEBC0,Tender,Romantic / Lyrical,Slow Tempo,Slow,40s
11pgYPpViYqlp9vxLqaaHr,"Soy Marco (From ""Talk to Her (Hable Con Ella)"")",Alberto Iglesias,0.24,0.057,9,-27.985,0,0.043,0.10400000000000001,0.53,0.11900000000000001,0.0602,101.51100000000001,119080,3,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,661860625-6BF9F3C30226025A6955C1A4D6D381E8,,,,,
2Ub9vJwzAd4bVMeVCWF9Rh,Marea Baja,Vetusta Morla,0.805,0.35200000000000004,7,-11.017000000000001,0,0.0324,0.0269,0.873,0.213,0.727,125.04700000000001,120130,3,2000s,,Mediterranean Europe,Spain,,Madrid,Male,Male Group,Other,Latin Rock,General Latin Rock,391029504-5B6127EFE48B7EFE0D1632D81FF29C00,,,,,
6VByPbxqPFtxFrhfLJQLh9,Love Theme,John Debney,0.28,0.0976,2,-17.195999999999998,1,0.0348,0.608,0.145,0.11800000000000001,0.261,128.256,175347,3,2000s,,North America,United States,California,Los Angeles,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,280647821-59D66EAFF38799165A53114CA4021EEB,Peaceful,Delicate / Tranquil,Medium Tempo,Medium Slow,60s
6osLoxQ19YzcocFqDyEmzU,Tema Llorón,Alberto Iglesias,0.10099999999999999,0.0222,9,-28.928,0,0.0386,0.9670000000000001,0.95,0.0752,0.0349,86.45200000000001,257613,4,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,101141973-4AB213832D84A5975FC44BE070B86921,Somber,Solemn / Spiritual,Medium Tempo,Medium Slow,60s
0vNtHflJNrmP6EIdtolEs4,"Big Brother (from the Motion Picture ""Vicky Cristina Barcelona"")",Stephane Wrembel,0.7440000000000001,0.182,7,-15.819,1,0.043,0.747,0.82,0.11900000000000001,0.48700000000000004,108.447,234189,4,2000s,,North America,United States,,,Mixed,Mixed Group,Soundtrack,Original Film/TV Music,General Film Music,254030323-DD081D31C3B489A3573DD6992107133C,Fiery,Dark Sparkling Lyrical,Medium Tempo,Medium Fast,100s
0XiMoe7Dh3CcF5sYNWIwYR,The Poet Acts,Philip Glass,0.249,0.0279,7,-29.616999999999997,0,0.039,0.975,0.966,0.10300000000000001,0.037000000000000005,84.12200000000001,223267,3,2000s,,North America,United States,Maryland,Baltimore,Male,Male,Classical,Contemporary Era,Minimalism,36218886-4DDCBCF4867CE675B54F6337A8437167,Somber,Solemn / Spiritual,Medium Tempo,Medium Slow,60s
7DZKMO6GK3yQEXx3YzxxrW,Concierto De Aranjuez: 2. Adagio - Instrumental,Joaquín Rodrigo,0.191,0.0322,11,-23.77,0,0.0432,0.9470000000000001,0.877,0.094,0.0411,75.689,692373,4,1970s,,Eastern Europe,Hungary,,,Mixed,Mixed Group,Classical,Other Classical,General Classical,3721855-C22653EF8D8D2A95AC05F209FA74F480,Lively,Showy / Rousing,Medium Tempo,Medium Fast,120s
4Lks6csj4oksGZOvpcwrri,Granada - From Vicky Cristina Barcelona,Starlite Unlimited,0.47100000000000003,0.0511,4,-26.125,1,0.0556,0.9940000000000001,0.929,0.0692,0.157,114.86200000000001,291067,3,,,,,,,,,Soundtrack,Original Film/TV Music,General Film Music,247354271-A37D65F6E8AE42632D32DCF2E73A1458,Tender,Romantic / Lyrical,Slow Tempo,Slow,40s
4pVE63OGS5BkXl04trGVug,Rasta La Vista,René Aubry,0.779,0.446,5,-11.022,0,0.0816,0.787,0.9129999999999999,0.0899,0.87,163.82399999999998,160466,4,1990s,,Western Europe,France,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,231452973-68DF23C72BD8E1CBFF76FAF52DD56DA6,Sensual,Dreamy Pulse,Slow Tempo,Slow,40s
6POheCDFPmnlAvO0ZWhOJN,"Summer Nursery Rhyme, No. 2",Yann Tiersen,0.408,0.205,4,-16.647000000000002,0,0.0399,0.975,0.879,0.111,0.41100000000000003,124.208,133667,4,1990s,Mid 1990s,Western Europe,France,,,Mixed,Mixed Duo,Other,New Age,Chamber Jazz,46095345-44C3A810527705EDC315EE14D74B1CE4,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,50s
55v3givMbmHrQvCXF0mJRl,Metamorphosis 1,Philip Glass,0.272,0.00107,0,-29.463,1,0.0572,0.9790000000000001,0.902,0.0762,0.066,65.72,387490,3,2000s,,North America,United States,Maryland,Baltimore,Male,Male,Classical,Contemporary Era,Minimalism,714584509-E2B72E386358ABE12ADF9884D8168227,,,,,
13D0uDQBuE45fMoPhHGJ1o,My Foolish Heart,Robi Botos,0.426,0.15,9,-19.671,1,0.0361,0.972,0.858,0.106,0.079,110.064,310320,4,1950s,Late 1950s,North America,United States,New Jersey,,Male,Male,Jazz,Bebop & Modern Jazz,Post-Bop,4718320-30E235D15ADC9F97C08E9F337F86582F,Sentimental,Lyrical Sentimental,Slow Tempo,Slow,40s
0ntuV7nRcyEH9tigFIV0du,Love Theme - From Romeo And Juliet,André Rieu,0.23600000000000002,0.22399999999999998,7,-13.578,0,0.0378,0.835,0.843,0.23199999999999998,0.0767,75.82600000000001,224000,3,2000s,,Western Europe,Netherlands,,,Mixed,Mixed Group,Classical,Classical Crossover,Classical Pops,243300798-A181746F38703384E01666AD9F3174EC,,,,,
7IwbrFYIDqKuZy3L1oWTyl,El Noi De La Mare - The Son Of Mary,Muriel Anderson,0.528,0.0149,5,-22.85,1,0.0602,0.995,0.836,0.0973,0.129,87.38799999999999,192293,3,2000s,,North America,United States,Illinois,,Female,Female,Other,New Age,New Acoustic,121448056-1F9DD9CDAAD3E29704855545537861BC,Tender,Refined / Mannered,Medium Tempo,Medium,70s
70RecAVg5QudOXfJs64sM5,Planetarium,Justin Hurwitz,0.207,0.142,3,-15.555,1,0.0363,0.924,0.615,0.511,0.043,149.18,257280,4,2010s,Mid 2010s,North America,United States,Massachusetts,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,677701874-896718B473134716E291E6358F80F7B1,Serious,Thrilling,Fast Tempo,Fast,130s
0uFjSoOR9qGHfuS5Q1GFai,Encantamiento (Seis Canciones de Cuna),Carlos Guastavino,0.23800000000000002,0.00941,2,-26.595,0,0.0507,0.992,0.927,0.102,0.113,81.317,107213,3,,,,,,,,,Classical,Other Classical,General Classical,127655391-4F388617B06F43A078CD7272AF6C6165,Tender,Refined / Mannered,Medium Tempo,Medium,70s
7KKx4INB8LyGUeNXKiqQHK,Entre Dos Aguas,Paco de Lucía,0.45,0.634,4,-14.734000000000002,0,0.036000000000000004,0.845,0.872,0.0829,0.907,103.04799999999999,362093,4,1970s,,Mediterranean Europe,Spain,,,Male,Male,Traditional,European Traditional,Flamenco,3802107-5354ED02ECC3AC1F715DDD165A49EC17,Fiery,Dark Sparkling Lyrical,Medium Tempo,Medium,80s
0hyB8nQAuNkjO4djeVbkA8,"Five Preludes, No. 1 In E Minor",Fabio Zanon,0.37200000000000005,0.17800000000000002,4,-20.811999999999998,0,0.0384,0.985,0.914,0.083,0.158,115.0,278693,3,1950s,,South America,Brazil,,,Male,Male,Classical,Modern Era,Modern Era Instrumental,167691387-219EFD905D7C0A986C8AB861236D8213,Tender,Romantic / Lyrical,Slow Tempo,Very Slow,30s
1VcuJnxxrWeoJwQqF00Ggw,Riding Horses,Gustavo Santaolalla,0.462,0.0592,2,-23.432,1,0.0505,0.958,0.9179999999999999,0.10300000000000001,0.0822,114.155,84147,3,2000s,,North America,United States,California,Sacramento,Male,Male,Rock,Adult Alternative Rock,Adult Alternative Rock,93102937-BB3BA3606BCBE02E69A2DAD96103049C,Peaceful,Delicate / Tranquil,Medium Tempo,Medium Slow,50s
08T5wMbEnPN8ghT8o24KY6,Bistro Fada,Stephane Wrembel,0.7609999999999999,0.371,4,-10.908,0,0.0403,0.892,0.853,0.0791,0.8640000000000001,98.98899999999999,182933,3,2000s,,Western Europe,France,,,Male,Male,Jazz,Early Jazz,Gypsy Jazz,668640960-A69DC3B97729573D5003BA16C6D228C2,Sophisticated,Dark Playful,Medium Tempo,Medium Fast,110s
1Vk4yRsz0iBzDiZEoFMQyv,Mia & Sebastian’s Theme,Justin Hurwitz,0.48,0.196,9,-15.802999999999999,1,0.0638,0.976,0.9520000000000001,0.124,0.105,113.11200000000001,98040,3,2010s,Mid 2010s,North America,United States,Massachusetts,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,677701865-2F2BC9A75CDF6E5C5E6C091CA1256EE6,Sentimental,Lyrical Sentimental,Slow Tempo,Slow,40s
3Z54DU0Q9LSSqZPD4BBRZU,Her Eyes,Emilio Kauderer,0.22699999999999998,0.00926,3,-22.963,1,0.0374,0.982,0.94,0.113,0.0387,72.78399999999999,105140,3,,,,,,,,,Soundtrack,Original Film/TV Music,General Film Music,209896947-5D33642EE325B7D96528F9CC44B3C311,Tender,Romantic / Lyrical,Slow Tempo,Slow,40s
1pdz8zR8gb1qfEBi64H1fa,De Ushuaia A La Quiaca,Gustavo Santaolalla,0.5,0.46399999999999997,7,-10.520999999999999,0,0.0391,0.754,0.187,0.154,0.268,149.486,174440,4,2000s,,North America,United States,California,Los Angeles,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,5370297-3042DD10CE67AD45D14B3E81DFE30884,Stirring,Focused Sparkling,Fast Tempo,Fast,150s
3iIC2k51zsXVTXonM51qoI,The Tree - Main Theme,Grégoire Hetzel,0.145,0.38,4,-13.547,0,0.0353,0.843,0.879,0.195,0.0369,94.959,228297,3,1950s,,Mediterranean Europe,Italy,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,502059245-48FD2F2895FB04CEC49AF91A1CED425C,Sophisticated,Intimate Bittersweet,Slow Tempo,Slow,40s
2etvG88hi5pgMyjcFMjOaY,Married Life,Mark Northam,0.41600000000000004,0.0595,0,-19.427,1,0.0728,0.995,0.9129999999999999,0.12300000000000001,0.128,154.341,275336,3,,,,,,,,,Soundtrack,Original Film/TV Music,General Film Music,260509053-ACA20CBE778A107220552D6AEC4D77CA,Tender,Romantic / Lyrical,Slow Tempo,Slow,40s
3xugwjePZWdLz1G5FJIScG,Irene Bajo La Cama,Alberto Iglesias,0.391,0.0123,5,-36.13,1,0.0311,0.981,0.938,0.0824,0.134,93.70200000000001,105080,3,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,101141969-16FD441CBA8209023A4895B631AFDC70,Somber,Enigmatic / Mysterious,Medium Tempo,Medium Slow,60s
016vA5iOfrn9LdFWpoIYr3,Coyita,Gustavo Santaolalla,0.723,0.33,2,-10.445,0,0.0646,0.792,0.904,0.0657,0.381,91.88,199107,3,2000s,,North America,United States,California,Los Angeles,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,5370295-AA266646EDEB3B29B1D60DAC0B30E746,Peaceful,Delicate / Tranquil,Slow Tempo,Very Slow,30s
6Q7dyS0dLXNHaBj2esXTi6,Los Ríos de Alice,Vetusta Morla,0.612,0.162,9,-13.138,0,0.0397,0.912,0.841,0.0933,0.0475,115.885,148929,4,2000s,,Mediterranean Europe,Spain,,Madrid,Male,Male Group,Other,Latin Rock,General Latin Rock,391029501-AE03C07718F9C37BA4C3D96D46347229,,,,,
53ann6bENp7BF8uklrzQAp,The Promise,Michael Nyman,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,256493,4,1990s,,Western Europe,United Kingdom,England,London,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,3595364-D0BA9C50E65B2E054CF5B3596BCBF4E2,Romantic,Dramatic / Romantic,Slow Tempo,Very Slow,30s
1gugdb6z5gqgFrJF7BCLnB,Morente Habichuela - Alegrias,Josemi Carmona,0.6459999999999999,0.303,5,-16.437,1,0.0552,0.867,0.873,0.16699999999999998,0.512,81.473,403000,3,,,,,,,,,Traditional,European Traditional,Flamenco,615394181-1B32B4A93B2ED88FA9710316AE61A1D9,Tender,Light Groovy,Medium Tempo,Medium,80s
0GMT9zHQXBtose5Nz5vytZ,30 De Marzo,Rodrigo y Gabriela,0.49,0.304,9,-9.886000000000001,0,0.0441,0.951,0.828,0.121,0.0904,109.43799999999999,254933,4,2000s,,North America,Mexico,,Mexico City,Mixed,Mixed Duo,Pop,Western Pop,World Pop Fusion,39921379-96B7C7B56CE3A1F514CCDF522E0D1552,Sentimental,Tender / Sincere,Slow Tempo,Very Slow,30s
2u6GTNZF07O4mmFg8CZozY,"Suite Española, Op. 47: No. 5, Asturias (Leyenda)",Isaac Albéniz,0.32,0.171,4,-20.784000000000002,0,0.0594,0.9670000000000001,0.884,0.10400000000000001,0.217,112.09200000000001,372733,3,Pre-20th C.,,Mediterranean Europe,Spain,,,Male,Male,Classical,Romantic Era,Romantic Era Instrumental,93260447-CAD0801C406EBD14810B3EC1E9110CAB,Serious,Serious / Cerebral,Medium Tempo,Medium Fast,110s
1Bq0ca1doheGTHw83KBwPW,Lucía,Alberto Iglesias,0.312,0.0931,2,-23.101999999999997,1,0.0354,0.9590000000000001,0.867,0.115,0.152,31.689,116693,4,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,273317269-2C25E47AFDEEE97704A2F490DA5D7AFB,,,,,
6UJQTS2H8ZuuIdP1GU4oYa,Les Deux Guitares,The Stephane Wrembel Trio With David Grisman,0.8390000000000001,0.35600000000000004,7,-9.03,0,0.0884,0.8390000000000001,0.6890000000000001,0.133,0.5870000000000001,114.318,204840,4,2000s,,North America,United States,New York,,Male,Male Group,Jazz,Early Jazz,Gypsy Jazz,98072037-A20302E302CD7594022D9404DB9BDEFC,Sophisticated,Intimate Bittersweet,Medium Tempo,Medium Slow,50s
1HLjEoE0Ltos1wfzDTAHUX,Cool,Flamenco Music Musica Flamenca Chill Out,0.578,0.294,8,-21.12,1,0.0598,0.893,0.872,0.10400000000000001,0.312,110.945,231501,4,,,,,,,,,Traditional,Country,General Country,255224269-99DA728C195E03682AF5971059887AF7,Serious,Hypnotic Rhythm,Medium Tempo,Medium Fast,110s
4fuPIdKFxyt5w2KYbmpvWC,Reflejo De Luna - Instrumental,Paco de Lucía,0.322,0.245,9,-16.691,1,0.0589,0.9670000000000001,0.7829999999999999,0.113,0.35200000000000004,80.712,234027,4,1970s,,Mediterranean Europe,Spain,,,Male,Male,Traditional,European Traditional,Flamenco,224258782-C14CF1F1FCB514B45FB1F1C9BEDA0811,Melancholy,Wistful / Forlorn,Medium Tempo,Medium Slow,60s
01KKzUvn5d4MHoMcIqnJEy,Natzurka,Accordzêam,0.11199999999999999,0.35200000000000004,2,-8.963,0,0.0335,0.632,0.708,0.0902,0.16399999999999998,174.493,340507,3,,,,,,,,,Traditional,European Traditional,Central European,347263923-865E0FB883DE3A8EA05EFE6AC4720116,,,,,
2yw3zRz46K4FE9lZf3tfwb,Estrellita,Manuel Ponce,0.52,0.00979,4,-27.136,1,0.0564,0.9940000000000001,0.927,0.0908,0.159,65.209,154560,4,Early 20th C.,,North America,Mexico,,,Male,Male,Classical,Modern Era,Modern Era Instrumental,27353376-95AFDFAB66BA4854355A48E8C02888F3,Tender,Refined / Mannered,Medium Tempo,Medium,70s
4lxOxd28qMjBDD7yY1flvm,Manhã de Carnaval,Arthur Hanlon,0.542,0.795,7,-7.827000000000001,0,0.0391,0.28300000000000003,0.6809999999999999,0.11599999999999999,0.371,113.33200000000001,311000,5,2000s,,North America,United States,,,Male,Male,Other,Latin Pop,General Latin Pop,623032131-26F13A4B3309CFB4309F9E801BE470FA,Sensual,Sensual Groove,Medium Tempo,Medium,60s
5DMk4aG97MCz8WhrtUQJ4y,Five Tango Sensations: Asleep - Dreaming,Astor Piazzolla,0.149,0.0215,9,-26.044,0,0.0396,0.851,0.00458,0.156,0.0385,72.568,328573,4,1980s,Late 1980s,North America,United States,California,San Francisco,Mixed,Mixed Group,Classical,Classical Crossover,Classical World Music Fusion,3222378-AE376C3B687571C6EF1A98FD2F0DFF73,Serious,Thrilling,Medium Tempo,Medium,80s
0MJ9IJEJ0zA55plpT9Xmzk,The Beach,Alberto Iglesias,0.201,0.0141,9,-31.623,0,0.0347,0.9209999999999999,0.9109999999999999,0.19,0.11800000000000001,77.771,126547,4,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,422537406-4D174FC3E8FE34824E34D695FE9865AD,Somber,Solemn / Spiritual,Slow Tempo,Very Slow,30s
2NxAxyGVNihTzJ4exCrfh4,On the Wire,Yann Tiersen,0.45899999999999996,0.22899999999999998,4,-11.405999999999999,0,0.051,0.991,0.746,0.126,0.18,99.23200000000001,448493,4,2000s,,Western Europe,France,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,702506488-DCF328E1ED0022AE62CA15CE9ED44DA0,Tender,Romantic / Lyrical,Medium Tempo,Medium Slow,50s
4gIn078UAr5uSha7gZmZmU,Madreselva - Instrumental version,Luis Bacalov,0.28300000000000003,0.0407,0,-16.148,1,0.0482,0.924,0.0493,0.10300000000000001,0.0683,74.358,140693,1,1950s,,Mediterranean Europe,Italy,,,Male,Male,Classical,Contemporary Era,Contemporary Era Instrumental,18964956-82B9CA21A50D84C7AEF265B10381E409,Tender,Awakening / Stately,Medium Tempo,Medium Fast,100s
1SrIqVTPCu442WhQA6A9tU,The Book of Kells,Bruno Coulais,0.17300000000000001,0.217,2,-13.9,0,0.0454,0.885,0.252,0.0837,0.0379,78.135,295026,4,1980s,,Western Europe,France,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,181918047-C4C77B323B812A258A4194134A1DB804,Melancholy,Wistful / Forlorn,Medium Tempo,Medium Slow,60s
3aN3WqqmbORNMqbzUeWV78,Los Abrazos Rotos,Alberto Iglesias,0.38,0.17,9,-19.023,0,0.0323,0.841,0.9309999999999999,0.0916,0.444,172.482,181293,3,2000s,,Mediterranean Europe,Spain,,,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,661856415-2CB5F0833340CA946FCA6392D08EB131,,,,,
